::1 - - [12/Apr/2025:12:30:14 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:30:16 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:30:16 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:31:16 +0000] "GET /premium/download-expense HTTP/1.1" 404 163 "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:32:02 +0000] "GET /premium/dashboard HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:32:04 +0000] "GET /premium/dashboard HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:32:08 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:32:10 +0000] "GET /premium/download-expense HTTP/1.1" 404 163 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:33:12 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:33:14 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:33:48 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:33:54 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:33:54 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:33:57 +0000] "GET /premium/download-expense HTTP/1.1" 404 163 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:34:39 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:34:46 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:34:48 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:34:48 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:34:48 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:34:50 +0000] "GET /expense/download-expense HTTP/1.1" 200 16 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:42:07 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:42:09 +0000] "GET /expense/download-expense HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:12:47:25 +0000] "GET /expense/download-expense HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:15:46:19 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:15:46:20 +0000] "GET /expense/download-expense HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
